,FIPS,Jan_p,Feb_p,Mar_p,Apr_p,May_p,Jun_p,Jul_p,Aug_p,Sep_p,Oct_p,Nov_p,Dec_p,Jan_t,Feb_t,Mar_t,Apr_t,May_t,Jun_t,Jul_t,Aug_t,Sep_t,Oct_t,Nov_t,Dec_t,Jan_soi,Feb_soi,Mar_soi,Apr_soi,May_soi,Jun_soi,Jul_soi,Aug_soi,Sep_soi,Oct_soi,Nov_soi,Dec_soi,snow
38,08049,1.7859090909090907,1.3656227106227108,1.5202730602730603,0.9002239427239429,1.4122716172716172,0.31142857142857144,1.318397435897436,1.439789377289377,2.188845321345321,1.9667472527472531,2.6966300366300366,1.1712857142857143,14.536136712749617,13.243281791954358,21.326707879933686,37.757777777777775,41.73617511520737,54.13857142857143,59.03273661822048,54.39623655913979,47.42835317460318,34.901766513056835,21.54281746031746,16.268442780337942,0.4,1.1,-0.2,-0.1,-0.8,-0.2,-0.5,-1.0,-0.6,-0.4,-0.5,-1.1,94.47147352647355
39,08049,1.5235535983624218,2.933550732978752,4.563724157206742,3.536491301783871,2.3340838403512554,1.5646666666666669,1.3250059339525284,3.2494680446402584,1.7714423374613002,0.4810089869281046,2.856608580274215,1.7217064843481251,21.922794117647058,16.58872693620221,26.16747575374236,33.73995098039216,42.101149061775246,47.887037037037025,59.23945814885093,56.39996536248909,45.47035325241208,41.41292430950874,23.63853349673202,18.547871863799283,-0.2,-0.7,-0.3,-0.1,-0.3,-0.6,0.3,0.1,-0.1,0.0,-0.3,1.1,120.05664389574996
40,08049,1.4715600029485476,1.4475476866185073,1.7330783023735812,2.0943956516591795,0.8380659514398646,2.1954823378757014,2.7063831344295957,2.3896505823611087,2.143824623105808,2.4745571269733744,2.27249592701984,1.4381486874428624,15.948685657058522,16.03395222395743,30.50843348091926,35.3693082788671,43.09047543748682,48.55404411764705,53.54625237191651,51.334914611005686,45.69883578431372,38.020991461100564,26.88112745098039,15.237369544592031,-1.3,1.2,0.4,-0.9,1.0,-0.8,-0.5,-0.3,-0.3,-0.1,-0.7,-0.8,84.12863178684285
41,08049,2.175511957201202,1.1699102875669372,1.6373758657818152,2.7367575462930156,1.4320875988618553,3.155104449989458,0.8377610468575235,2.078875713428112,1.8592735761818917,2.247947356602529,2.7257413425127823,3.6164094869534233,20.781226280834918,18.982528940779854,23.6522770398482,34.526348039215684,42.19046489563567,48.44840686274509,56.93660657811511,52.715057716635044,48.525242498514565,39.36526723592663,25.779044117647057,14.381864439324113,0.3,-3.1,0.3,-0.6,-0.8,0.4,0.2,-0.3,0.4,1.2,-0.2,0.0,117.97582883828936
42,08049,1.9176641400955576,1.3814993586124018,1.9812128969757454,1.4379375632612108,1.9746996736493645,0.3152857181947739,2.2953140783253185,1.339793666527009,2.059346893254216,2.7758372602386765,1.6886532037606878,2.3084135285415743,16.111424731182794,14.921416796807218,24.542398007590133,36.45828022875817,44.05698529411765,52.754641690009336,57.576276881720425,54.125,43.15452789449113,34.666532258064514,26.754963235294117,18.428340449082857,1.7,0.1,1.8,1.1,-0.5,-0.2,-0.6,-1.0,-0.6,-1.3,0.1,-0.3,108.1152336895243
43,08049,1.5390484826341606,2.296460546201006,1.9489647611403567,2.357916457811194,1.6775442939675003,0.5701074515514548,1.962207010250186,2.646557895377831,2.574067146621495,2.22546900528466,0.5811879319510899,3.5604495306894686,12.67578273244782,20.680374804789174,29.511207305502847,35.144305555555555,42.360725015812775,51.04387254901962,57.79133064516128,56.28130929791271,48.25558823529411,38.16550047438331,28.525183823529414,15.263935009487668,-0.8,-0.1,0.2,-0.1,-0.1,0.5,-0.3,0.4,0.2,0.7,0.9,1.7,100.91834633981878
44,08049,2.8016625275309486,2.7709854899591075,1.70526609432692,3.051754144720089,2.7247380913290358,0.8466679164488761,1.1742431187439264,2.3220130249867097,1.9996015674212269,1.093558271793566,1.2715165599420544,3.4250520703496705,12.21738614800759,16.8882377729853,20.533977703984814,28.086519607843137,39.24216476913346,48.359681372549026,56.06813330170778,53.91645319418089,46.66853758169934,37.924252846299815,29.05392156862745,16.78036843769766,1.8,2.6,1.4,0.7,-0.1,0.6,0.3,1.0,1.2,1.3,1.3,1.4,152.005525065376
45,08049,2.83645618016987,1.7014815961472312,1.777015660809778,3.1674457087460186,2.0268011400663175,2.3157126330318554,1.603907658299434,0.6649685644592765,1.4459990551244422,2.0302189130697013,0.690765104752115,1.760180413547805,18.948529411764707,20.844482040603854,26.932459677419356,31.81208333333333,43.71187370109333,47.871262254901964,54.31700664136624,52.398304079696395,47.59889705882353,32.94390417457305,28.776041666666664,11.982922201138521,1.1,1.9,0.4,0.8,-0.1,0.1,0.2,-0.2,0.3,-1.2,-0.6,-0.7,101.43985881151947
46,08049,1.1496959821204604,1.6157953213334928,1.3913963287115465,4.140564888775328,2.5594491554495025,1.4082551630291904,1.8564020779542518,2.1484590687895038,0.5395132850241545,3.468573138680118,2.4207082446018506,2.837784427459391,16.629032258064516,15.076197293076524,24.602644686907027,33.007904411764706,39.24731578115117,51.38541666666666,56.027099146110054,54.08224620493358,49.06993872549019,38.8956356736243,23.82677696078431,23.183408444022767,-1.1,-1.5,-0.7,1.2,0.9,0.4,1.8,1.8,2.2,1.7,1.3,2.9,109.18524117499224
47,08049,2.2775000563679058,2.3703898902391836,3.355959237444478,4.306138911177813,2.859926852996243,1.1503569373037335,2.970209612965219,1.4989200931113975,1.5868861689247273,2.5445543920864284,1.62443158532289,0.6103329233060354,14.884369070208729,14.132225517844986,26.756048387096776,31.717569444444447,38.658266129032256,49.68013888888889,56.35660974067046,55.721418406072104,47.039276960784306,36.59803921568627,24.016938997821352,16.3110307294961,2.3,2.7,2.5,1.9,0.4,0.2,1.0,0.4,1.0,0.8,1.1,2.5,113.59854226060156
